SectionID,Project,LocationID,Year,Site,Hole,Core,CoreType,Section,Sec Depth (cm),"Sediment Depth, unscaled (MBS / CSF-A)","Sediment Depth, scaled (MBS / CSF-B)",Sec Depth Beyond ICD Sec L,Sample Surface,Validity,EGain,EOffset,FSlope,FOffset,Kcps,MSE,Al,Ar,As,Au,Ba,Bi,Br,Ca,Cd,Ce,Cl,Co,Cu,Fe,Hg,Ir,K,Mg,Mn,Ni,P,Pm,Pr,Pt,Rb,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Zn,Zr,Incoherent,Coherent
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,66,74.84,74.83024631,,7.67,1,0.018362,-0.008507,0.011021,0.070625,146468.25,4.76,969,9690,0,956,0,710,0,1851740,460,2108,678,2609,862,333572,1250,1469,31157,53,14766,1176,,4248,3015,1596,1383,2001,13545,7374,1006,9493,1841,462,6037,854,792,64269,2383,1222,5727,920,1222,3480,72021,236186
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,67,74.85,74.84009852,,7.68,1,0.018362,-0.008507,0.011021,0.070625,136660.6406,4.15,1175,9906,349,699,0,998,0,1528945,523,2925,606,2517,1003,368985,1591,1063,26552,67,15016,882,,4171,2961,1293,1817,3440,10741,6741,1041,9953,1811,181,5983,1280,987,70510,2010,1386,5947,513,1641,3795,74352,251239
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,68,74.86,74.84995074,,7.68,1,0.018362,-0.008507,0.011021,0.070625,142797.4219,4.57,1192,10695,297,428,0,999,0,1731593,603,2618,539,2392,739,347774,1420,1054,27386,0,15695,1256,,6620,3021,1206,1678,2350,12662,7419,1181,9885,1765,258,6284,1457,776,66979,2180,1282,6082,1228,1345,3509,72338,240538
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,69,74.87,74.85980296,,7.69,1,0.018362,-0.008507,0.011021,0.070625,145195.9375,4.67,1136,10332,146,598,0,988,0,1791584,594,2786,631,2556,973,353865,1173,1057,32107,91,15885,1054,,5979,2988,1234,1798,1835,13099,7683,1231,10033,1745,286,6380,1096,954,67755,2337,1267,6209,886,1369,3453,71798,237233
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,70,74.88,74.86965517,,7.69,1,0.018362,-0.008507,0.011021,0.070625,143221.0781,4.53,1163,10984,554,853,0,794,0,1748708,648,2595,690,2499,929,355360,1324,1470,33662,57,16288,941,,6067,2823,1733,1991,2182,12763,7055,1153,10057,1776,344,6009,904,1084,68334,2041,1170,5988,443,1358,3424,70721,237293
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,71,74.89,74.87950739,,7.69,1,0.018362,-0.008507,0.011021,0.070625,141466.625,4.28,1179,10733,167,592,0,993,0,1705240,536,2573,662,2655,1101,357654,1451,1225,36564,75,13804,962,,4670,3016,1266,1618,2173,12333,6889,1590,10268,1695,440,5737,1012,590,69432,2092,1108,6237,789,1498,3769,71818,239112
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,72,74.9,74.88935961,,7.69,1,0.018362,-0.008507,0.011021,0.070625,134814.7031,4.05,1118,10640,105,725,0,1096,0,1397235,228,2636,512,2999,797,411507,1278,1063,33159,83,14236,967,,4988,3332,1548,1829,2678,10637,6110,1090,10587,1801,202,5678,1265,1351,79072,2241,1339,6062,346,1453,3854,76535,260869
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,73,74.91,74.89921182,,7.66,1,0.018362,-0.008507,0.011021,0.070625,130348.3281,3.97,1096,10152,392,580,0,1226,0,1265014,354,2637,441,2529,899,416986,1326,1031,27936,18,13950,796,,5571,3176,1446,2155,2062,9310,6062,1532,10695,1799,86,5514,1410,1155,80711,1939,1666,6277,615,1653,4292,79058,263765
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,74,74.92,74.90906404,,7.69,1,0.018362,-0.008507,0.011021,0.070625,134454.7031,4.13,1170,10758,219,803,0,856,0,1382414,401,2298,536,2757,1054,411701,1356,1369,30632,5,14122,1199,,5172,3177,1441,1866,1948,10483,6268,1378,10823,1788,183,5433,1197,936,79291,2024,1620,6110,1043,1674,4354,77993,262540
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,75,74.93,74.91891626,,7.69,1,0.018362,-0.008507,0.011021,0.070625,130495.5938,3.86,1151,10912,378,612,0,1136,0,1206013,321,2605,505,3033,944,446102,1291,1355,30046,133,13506,939,,6372,3298,1540,1819,1862,9221,5407,1289,11416,1830,239,5185,1377,1180,86828,2074,1578,6407,764,1617,4515,81458,272390
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,76,74.94,74.92876847,,7.67,1,0.018362,-0.008507,0.011021,0.070625,130200.5938,3.71,1097,10656,440,626,0,1072,0,1206834,445,2926,483,2637,979,443140,960,1118,30313,92,14660,1091,,6695,3469,1321,2153,3182,8731,5698,1121,11249,1771,204,5377,1585,907,86856,2134,1133,6461,1032,1670,4115,80110,272193
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,77,74.95,74.93862069,,7.65,1,0.018362,-0.008507,0.011021,0.070625,131065.9141,3.81,1059,10441,325,666,37,919,0,1240858,228,2381,435,2912,1063,444545,1240,985,30545,32,14640,912,,5966,3293,1384,2233,2691,9327,5695,1298,11128,2010,319,5784,1729,1097,83812,1735,1653,6293,666,1650,3874,79076,271527
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,78,74.96,74.94847291,,7.63,1,0.018362,-0.008507,0.011021,0.070625,133457.5469,3.96,1125,11251,0,321,0,1012,0,1369436,570,2779,526,2932,1061,408633,1179,885,31014,139,13122,1119,,4737,3340,1330,1865,1843,9922,5699,822,10968,1756,272,5454,1498,1237,79717,1819,1103,6467,980,1676,4018,77350,261331
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,79,74.97,74.95832512,,7.62,1,0.018362,-0.008507,0.011021,0.070625,136329.2344,4.2,1064,11179,249,178,0,790,0,1461704,662,2713,543,2770,1162,400038,1376,1177,31320,62,13916,986,,6131,3242,1398,2205,1732,10697,6380,1110,10835,1742,323,5884,1305,1106,78119,1896,1380,6500,858,1914,4136,75149,258195
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,80,74.98,74.96817734,,7.61,1,0.018362,-0.008507,0.011021,0.070625,136268.1875,4.34,1149,10840,538,443,0,942,0,1502721,545,2328,596,2648,1145,383012,921,1201,29519,121,14786,816,,5570,3118,1215,1800,1558,11128,6680,1466,10806,1762,311,5850,1310,969,73712,1952,1264,6382,884,1736,3731,74506,249733
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,81,74.99,74.97802956,,7.58,1,0.018362,-0.008507,0.011021,0.070625,138373.7344,4.39,1078,10686,286,661,0,753,0,1561084,693,2507,625,2711,912,373809,1247,1185,30652,83,14194,852,,5588,3043,1183,1531,2371,11476,6915,1085,10784,1997,352,5986,1286,549,71826,2059,1647,6189,756,1497,4110,74310,247799
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,82,75,74.98788177,,7.59,1,0.018362,-0.008507,0.011021,0.070625,141195.1875,4.45,1062,11231,486,722,0,937,0,1639792,512,2536,605,2595,763,364983,1254,1322,33696,35,14880,1057,,6552,3117,1847,1684,2788,12088,7199,1105,10937,1913,417,6107,1239,593,70532,2225,1139,6344,1235,1603,3658,74077,246439
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,83,75.01,74.99773399,,7.56,1,0.018362,-0.008507,0.011021,0.070625,135773.2656,4.23,1033,11357,424,925,0,828,0,1460184,500,2584,583,2660,832,384917,1536,1394,33275,42,14685,1031,,6344,3371,1519,1963,2106,10862,6592,1258,10751,1738,295,6067,1399,861,73692,2070,1292,6051,1122,1913,4056,76674,252980
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,84,75.02,75.00758621,,7.52,1,0.018362,-0.008507,0.011021,0.070625,130756.4844,3.51,1110,10801,231,650,0,857,0,1313390,367,2498,537,2671,881,399682,1273,1304,30350,46,13863,829,,5353,3264,1519,1973,2555,9776,5842,1270,10614,2090,346,5261,1310,790,75969,1833,1240,6096,960,1336,4056,77762,257072
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,85,75.03,75.01743842,,7.52,1,0.018362,-0.008507,0.011021,0.070625,129854.3438,3.81,1071,10948,400,696,0,1101,0,1298452,713,2463,524,2693,1088,389395,1105,1035,27590,45,14389,1012,,5633,3212,1561,1908,2677,9848,5864,1283,10249,1983,244,5538,1606,948,74070,1711,1325,6254,663,1532,3924,78981,263442
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,86,75.04,75.02729064,,7.54,1,0.018362,-0.008507,0.011021,0.070625,131159.9531,3.91,1070,10659,305,633,0,1066,0,1341163,464,2385,564,2278,1105,385033,996,983,29258,82,14630,860,,6695,3345,1298,1836,2275,9707,6013,1357,10241,1871,182,5504,1599,635,73072,1555,1138,6379,784,1592,3926,77653,259136
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,87,75.05,75.03714286,,7.54,1,0.018362,-0.008507,0.011021,0.070625,132500.6563,3.99,965,10869,352,712,0,1129,0,1342437,404,2522,512,2734,850,394319,1196,1255,30116,94,15067,697,,6002,3254,1189,1864,2209,9969,5953,1381,10485,1836,380,5568,1657,1172,75157,1951,1171,6302,840,1464,3750,80710,263266
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,88,75.06,75.04699507,,7.54,1,0.018362,-0.008507,0.011021,0.070625,131783.7344,4.15,1092,10792,221,591,0,900,0,1396251,609,2213,513,2643,1025,374784,1257,1229,29528,0,14411,838,,6126,3064,1369,1696,2100,10355,6121,1124,10120,1951,211,5710,1388,919,71458,1870,1499,6280,1035,1323,3925,76390,252966
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,89,75.07,75.05684729,,7.54,1,0.018362,-0.008507,0.011021,0.070625,135280.3438,4.15,1067,10920,214,567,0,916,0,1502197,656,2967,657,2306,783,366717,1109,1167,32253,51,13181,1056,,6325,3110,1215,1806,1614,11121,6715,1247,10473,1692,342,5715,1521,1252,70355,1787,1235,6521,1115,1460,3775,76180,248698
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,90,75.08,75.06669951,,7.55,1,0.018362,-0.008507,0.011021,0.070625,137730.4375,4.45,1159,10926,302,953,0,958,0,1583162,521,2478,600,2543,782,362991,1391,1252,33841,130,14040,884,,6902,3042,1442,1996,1783,11845,7143,1265,10393,1893,413,6022,1483,847,66971,1787,1605,6220,757,1229,3380,74958,242691
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,91,75.09,75.07655172,,7.54,1,0.018362,-0.008507,0.011021,0.070625,139639.75,4.42,1121,11051,479,728,0,1073,0,1644888,660,2282,676,2797,766,365046,1239,1169,35351,72,14643,1104,,6025,2989,1257,1767,2273,12227,7003,1354,10091,1971,376,6002,1331,820,65448,2195,1448,6182,830,1466,3439,73950,238593
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,92,75.1,75.08640394,,7.53,1,0.018362,-0.008507,0.011021,0.070625,138908.5313,4.38,1149,11036,307,848,0,862,0,1640299,629,2569,670,2602,1003,346375,1119,1132,36946,56,13515,1084,,4780,2994,1355,1770,1586,12296,6820,1097,10137,1902,357,5374,1303,931,66280,1806,1301,6238,854,1456,3121,74615,242804
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,93,75.11,75.09625616,,7.52,1,0.018362,-0.008507,0.011021,0.070625,139489.3438,4.14,1147,11769,455,652,0,938,0,1595557,701,2547,601,2661,828,379090,1469,1363,39397,84,13648,891,,5241,2989,1584,2036,3750,11890,7216,1178,10318,2047,322,5666,1133,592,67643,2099,1355,6284,751,1174,3592,75127,250359
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,94,75.12,75.10610837,,7.5,1,0.018362,-0.008507,0.011021,0.070625,141438.7656,4.2,1090,11578,195,341,0,1031,0,1693908,553,2120,613,2646,1095,357777,1441,1145,42742,70,13964,1051,,3881,2851,1409,1619,2558,12415,7113,1320,10084,1813,412,5461,1106,1021,65878,1892,1283,6267,674,1251,3376,74538,239459
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,95,75.13,75.11596059,,7.46,1,0.018362,-0.008507,0.011021,0.070625,138588.0781,4.21,1068,11899,125,720,0,1205,0,1675697,603,2634,661,2400,1178,340784,1328,979,43084,141,15062,1254,,4943,3136,1389,2222,2737,12459,7155,1450,9528,1677,244,5001,1205,1108,64119,1670,1199,6240,402,1301,3199,71690,231554
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,96,75.14,75.12581281,,7.47,1,0.018362,-0.008507,0.011021,0.070625,138131.7344,4.33,961,11733,77,379,0,661,0,1679764,870,2753,696,2653,1176,331253,1119,1138,43578,119,13075,882,,5238,2759,1109,1463,2899,12470,7179,1294,9257,1824,345,4883,1235,706,64765,1699,1465,6094,809,1373,3249,71025,231718
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,97,75.15,75.13566502,,7.49,1,0.018362,-0.008507,0.011021,0.070625,140188.5938,4.67,978,11002,149,773,0,863,0,1746418,543,2524,609,2479,960,314305,1092,1157,47101,72,13276,1364,,5224,2881,1263,1960,1946,13018,6824,1067,9214,1713,480,4734,1194,683,63675,1980,1425,5882,611,1200,3382,70958,231648
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,98,75.16,75.14551724,,7.51,1,0.018362,-0.008507,0.011021,0.070625,137774.5,4.32,989,11909,219,739,0,1081,0,1632375,561,2574,655,2708,936,357339,1301,1059,32427,111,13367,897,,6007,2968,1166,1631,5949,12139,6999,1248,9184,1704,279,5508,1273,924,63778,1972,1375,5843,737,1255,3277,72728,233146
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,99,75.17,75.15536946,,7.52,1,0.018362,-0.008507,0.011021,0.070625,139354.4219,4.08,1044,11739,231,437,0,943,0,1665460,681,2537,664,2431,729,336456,1168,1347,34481,24,14356,886,,5578,3046,1226,1685,1990,12549,7026,1321,9817,1714,257,6091,1554,945,65700,2170,1279,6138,1149,1383,3603,74964,238400
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,100,75.18,75.16522167,,7.52,1,0.018362,-0.008507,0.011021,0.070625,140127.6875,4.48,1067,10999,252,633,0,799,0,1694853,501,2480,705,2615,877,330787,1361,1184,33017,102,13853,1040,,5431,3010,1312,1336,3143,12900,7056,1221,9413,1829,334,6161,1437,677,64147,1863,1424,6317,620,1249,3402,74868,240478
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,101,75.19,75.17507389,,7.51,1,0.018362,-0.008507,0.011021,0.070625,139689.7969,4.57,1032,10931,100,598,0,626,0,1704965,726,2323,629,2658,851,350885,1039,890,32439,51,14422,1111,,6779,2909,1276,1587,5939,12585,7492,1032,9428,1895,367,6252,1230,855,61485,2191,1398,6199,729,1401,3181,71422,227608
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,102,75.2,75.18492611,,7.49,1,0.018362,-0.008507,0.011021,0.070625,140326.9375,4.43,1002,10975,549,743,0,824,0,1715280,851,2265,689,2545,930,335055,1406,1097,31746,95,14621,1016,,5502,2979,1357,1665,3130,12514,7565,1068,9519,1931,290,6349,1638,462,62534,1743,1223,6114,697,1311,3176,72713,240916
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,103,75.21,75.19477833,,7.5,1,0.018362,-0.008507,0.011021,0.070625,142078.8438,4.68,1145,11226,450,589,0,835,0,1777522,701,2627,704,2255,873,318066,1033,1017,31294,153,14285,695,,4561,2794,1221,1574,2514,13023,7265,811,9448,1705,380,6157,1345,725,62630,1945,1214,6096,616,1197,3595,71968,238791
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,104,75.22,75.20463054,,7.51,1,0.018362,-0.008507,0.011021,0.070625,144439.6875,4.61,1023,11119,82,664,0,774,0,1849795,972,1985,707,2634,804,325646,1276,1434,31990,67,13380,820,,4899,2816,1366,1550,2547,14073,7608,1129,9511,2086,284,6684,1441,514,59746,1985,1189,6215,1202,1220,3609,71290,234498
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,105,75.23,75.21448276,,7.51,1,0.018362,-0.008507,0.011021,0.070625,143698.3281,4.71,966,11151,177,534,0,997,0,1818012,840,2678,706,2279,751,330326,1245,1161,33722,90,14282,1524,,4918,2824,1112,1443,2503,13249,7513,1219,9595,1870,359,5898,1219,482,62794,1830,1181,6005,820,1466,3437,71022,235311
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,106,75.24,75.22433498,,7.51,1,0.018362,-0.008507,0.011021,0.070625,140486.2969,4.65,1069,11017,201,614,0,1067,0,1720815,938,2577,580,2471,752,334965,1421,1142,33018,65,13455,966,,4966,3214,1416,2105,2253,12441,7063,1031,9699,1760,325,6231,1265,677,65368,2277,1096,6114,744,1442,3437,71720,235769
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,107,75.25,75.23418719,,7.51,1,0.018362,-0.008507,0.011021,0.070625,140388.7031,4.6,999,10640,58,721,0,610,0,1706519,648,2576,629,2667,703,337676,1276,1364,33058,0,14535,839,,6689,3007,1230,2067,2662,12436,7476,999,9662,1918,435,6296,1336,594,65828,2162,1304,6002,946,1332,3947,72271,234815
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,108,75.26,75.24403941,,7.51,1,0.018362,-0.008507,0.011021,0.070625,141847.1094,4.52,1074,10538,353,748,0,745,0,1759503,659,2592,714,2603,416,331701,1136,1144,33230,109,14598,1066,,6038,3053,1409,1855,2055,12879,7227,1194,9942,1819,516,6304,1287,787,64262,2144,1226,6190,872,1194,3799,70718,230045
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,109,75.27,75.25389163,,7.51,1,0.018362,-0.008507,0.011021,0.070625,142298.625,4.54,1081,10284,93,645,0,811,0,1761432,645,2664,698,2492,884,327429,1005,1048,31312,72,14198,964,,4806,2889,1257,1606,2032,13433,7174,1052,9845,1774,326,6753,1217,884,62832,1831,1183,6270,741,1427,3226,72529,237306
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,110,75.28,75.26374384,,7.51,1,0.018362,-0.008507,0.011021,0.070625,138919.2031,4.41,1013,10768,409,399,0,546,0,1673936,892,2394,632,2620,821,326040,989,1251,33288,20,13463,1061,,5841,2880,1326,1904,2645,12220,7198,1166,9637,1861,375,6411,1322,514,61393,2020,1283,6230,989,1412,3390,72043,237411
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,111,75.29,75.27359606,,7.49,1,0.018362,-0.008507,0.011021,0.070625,141030.6875,4.62,1013,10263,74,883,0,982,0,1719982,527,2256,675,2601,624,326162,1242,1433,36471,125,14622,636,,6563,2587,1238,2266,4362,12647,6924,1288,9925,1899,345,5948,1429,438,60106,1925,1657,6144,540,1084,3240,72713,241741
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,112,75.3,75.28344828,,7.48,1,0.018362,-0.008507,0.011021,0.070625,141463.7344,4.18,947,10618,306,589,0,864,0,1744920,813,2173,648,2667,770,315445,1496,1220,40533,42,13953,925,,4813,2916,1430,2331,1607,12923,7155,1451,10094,1842,424,6139,1468,869,58544,1713,1244,6281,604,1141,3148,72651,238133
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,113,75.31,75.29330049,,7.47,1,0.018362,-0.008507,0.011021,0.070625,141034.5156,4.6,1071,10672,279,1086,0,945,0,1740821,831,2362,650,2486,393,347248,1483,1236,41615,116,13486,864,,6497,2884,1394,1614,5033,12839,6960,1322,9642,1781,408,5921,1370,923,57204,2003,1344,5567,868,999,3128,69555,232687
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,114,75.32,75.30315271,,7.48,1,0.018362,-0.008507,0.011021,0.070625,139829.125,4.39,1021,10188,259,580,0,674,0,1730474,493,2793,698,2494,696,312047,1395,1234,47219,101,13662,868,,4907,2990,1282,2049,1840,12863,7000,1356,9526,1663,424,5432,1578,1223,59991,1989,1274,5945,607,1236,2943,70675,236293
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,115,75.33,75.31300493,,7.5,1,0.018362,-0.008507,0.011021,0.070625,139375.2188,4.05,981,10568,194,772,0,591,0,1710649,644,2308,636,2462,737,313469,1367,992,45982,47,14858,702,,6071,2826,1180,1955,2364,12901,6858,1124,9633,1977,679,5190,1237,631,61530,2119,1461,5845,712,955,3381,70894,236915
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,116,75.34,75.32285714,,7.52,1,0.018362,-0.008507,0.011021,0.070625,139092.1875,4.4,1013,10754,373,669,0,829,0,1663307,684,2557,621,2468,848,326393,1366,1274,43248,108,14417,1102,,6515,3023,1303,2087,2317,12443,7258,1168,9645,1885,411,5507,1289,685,65210,1843,1295,5968,593,850,2954,72671,241410
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,117,75.35,75.33270936,,7.54,1,0.018362,-0.008507,0.011021,0.070625,136368.9531,3.84,1035,10572,65,456,0,1122,0,1517543,538,2409,511,2704,966,359450,1440,1074,30124,96,15022,656,,4791,3033,1266,1801,1617,11353,6432,1062,10313,1996,288,6243,1303,774,68411,1884,1266,6307,627,1358,3552,76551,258071
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,118,75.36,75.34256158,,7.53,1,0.018362,-0.008507,0.011021,0.070625,137036.5781,4.04,1063,10612,310,637,0,683,0,1548516,533,2266,654,2638,947,350197,1147,1077,29097,4,14450,984,,5456,3055,1593,1880,1561,11395,6622,786,9981,1968,284,5872,1361,941,66297,1861,1504,6468,371,1374,3517,76844,253725
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,119,75.37,75.35241379,,7.54,1,0.018362,-0.008507,0.011021,0.070625,138969.5469,4.26,1027,10577,159,764,0,925,0,1622150,656,2226,614,2648,986,342310,1326,1159,32408,37,14859,877,,5409,3115,1422,1638,1471,12172,6549,1530,9966,1906,291,6379,1450,582,65317,1776,1113,6106,535,1497,3447,75647,247811
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,120,75.38,75.36226601,,7.53,1,0.018362,-0.008507,0.011021,0.070625,139724.5781,4.34,1006,10470,380,646,0,963,0,1651194,433,2706,602,2846,859,330758,828,1042,34227,103,14324,1066,,5044,2994,1336,1832,1541,12360,7242,1287,9802,1805,296,6159,1381,662,63513,1779,1245,6173,745,1494,3391,75380,251214
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,121,75.39,75.37211823,,7.51,1,0.018362,-0.008507,0.011021,0.070625,143390.75,4.66,1104,10379,331,943,0,777,0,1776057,598,2747,721,2552,849,318306,1218,1217,36645,118,14318,535,,5088,3255,1515,1740,1500,12936,7432,967,9732,1927,483,6523,1279,624,61259,2054,844,6237,509,1385,3263,73232,244084
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,122,75.4,75.38197044,,7.48,1,0.018362,-0.008507,0.011021,0.070625,145930.4219,4.6,1123,10284,204,672,0,628,0,1886328,518,2600,689,2638,945,305145,1341,1099,37655,78,14828,1082,,4232,2938,1431,1589,2324,14376,7232,873,9766,1817,359,6420,1267,826,57193,1868,1094,5884,578,1007,2621,69237,231396
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,123,75.41,75.39182266,,7.46,1,0.018362,-0.008507,0.011021,0.070625,147127.625,4.6,1063,10476,182,708,0,850,0,1908413,986,2138,703,2561,646,305340,1312,1094,39036,24,15006,1152,,6169,2663,1179,1969,2337,13876,7164,1152,9887,2030,599,6176,1124,276,56572,2282,1493,6053,518,1175,2931,70528,230395
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,124,75.42,75.40167488,,7.42,1,0.018362,-0.008507,0.011021,0.070625,151678.2031,4.89,959,10801,376,739,0,887,0,2073560,1120,2398,744,2398,608,288309,1271,996,37995,49,14025,1780,,6237,2714,1270,1845,6813,15064,7396,1056,9057,1888,515,6115,1071,881,48999,1972,1010,5792,658,876,2654,63178,212256
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,125,75.43,75.41152709,,7.33,1,0.018362,-0.008507,0.011021,0.070625,122819.9922,16.03,587,15823,0,742,0,602,0,1963551,723,1643,814,1397,119,194308,1107,225,18860,0,9833,1536,,5440,1398,599,768,17875,13342,6262,965,2985,1339,408,4626,35,569,12316,1608,498,2759,313,185,1142,33049,97160
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,126,75.44,75.42137931,,7.31,1,0.018362,-0.008507,0.011021,0.070625,136953.4219,21.99,691,12370,0,766,0,358,0,2363107,753,1650,914,1352,121,153384,786,284,18621,14,10816,1656,,7418,1466,728,572,10979,15522,7101,1062,2920,1335,460,5220,56,235,11003,1853,613,3057,195,155,697,33151,101333
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,127,75.45,75.43123153,,7.38,1,0.018362,-0.008507,0.011021,0.070625,135203.0313,4.37,1098,9747,0,457,0,966,0,1595036,513,2402,701,2369,692,344919,1159,1043,31587,96,14148,946,,6829,2878,922,2030,2725,11587,6429,1033,10850,1746,332,5202,1388,899,62530,1943,1076,5757,747,1125,3330,64759,243893
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,128,75.46,75.44108374,,7.47,1,0.018362,-0.008507,0.011021,0.070625,138498.2188,4.13,1109,9501,249,852,0,1204,0,1623219,384,2361,579,2491,961,344700,1549,1119,31603,41,14318,871,,6425,2683,1135,1968,1532,12015,6704,1358,10312,1795,437,6467,1468,716,66655,1996,1511,6067,621,1496,3347,72033,246768
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,129,75.47,75.45093596,,7.51,1,0.018362,-0.008507,0.011021,0.070625,137513.5781,4.13,1099,10085,0,691,0,1049,0,1525391,398,2300,648,2623,780,377375,847,1132,31499,115,14020,1181,,5740,3116,1335,1793,1573,11345,6840,1256,10862,1976,298,6467,1295,522,72372,2192,1322,6414,864,1516,3999,74527,256458
GLAD9-PET06-1A-25H-1,GLAD9,PET,2006,1,A,25,H,1,130,75.48,75.46078818,,7.49,1,0.018362,-0.008507,0.011021,0.070625,136339.9844,4.2,989,9745,403,831,0,810,0,1522200,324,2361,566,2565,806,364892,1120,1211,31982,63,14903,929,,5264,3276,1509,1993,1907,11575,6601,1139,10116,1905,350,6045,1135,1031,68874,2166,1224,6347,597,1385,3500,74991,257459
